cross,reference,chr,start,end,crossovers,gene,mRNA,exon,CDS
lycopersicum_pimpinellifolium,lycopersicum,chr7,31900000,32000000,0,2,2,10,10
lycopersicum_pimpinellifolium,lycopersicum,chr7,32000000,32100000,0,0,0,1,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,32100000,32200000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,32200000,32300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,32300000,32400000,0,10,10,24,24
lycopersicum_pimpinellifolium,lycopersicum,chr7,32400000,32500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,32500000,32600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,32600000,32700000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr7,32700000,32800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,32800000,32900000,0,3,3,20,8
lycopersicum_pimpinellifolium,lycopersicum,chr7,32900000,33000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,33000000,33100000,0,1,1,16,16
lycopersicum_pimpinellifolium,lycopersicum,chr7,33100000,33200000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr7,33200000,33300000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr7,33300000,33400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,33400000,33500000,0,2,2,10,10
lycopersicum_pimpinellifolium,lycopersicum,chr7,33500000,33600000,0,1,1,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr7,33600000,33700000,0,3,3,14,14
lycopersicum_pimpinellifolium,lycopersicum,chr7,33700000,33800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,33800000,33900000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,33900000,34000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,34000000,34100000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,34100000,34200000,0,1,1,3,2
lycopersicum_pimpinellifolium,lycopersicum,chr7,34200000,34300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,34300000,34400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,34400000,34500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,34500000,34600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,34600000,34700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,34700000,34800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,34800000,34900000,1,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr7,34900000,35000000,0,1,1,23,23
lycopersicum_pimpinellifolium,lycopersicum,chr7,35000000,35100000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,35100000,35200000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,35200000,35300000,0,1,1,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr7,35300000,35400000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr7,35400000,35500000,0,1,1,10,10
lycopersicum_pimpinellifolium,lycopersicum,chr7,35500000,35600000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr7,35600000,35700000,0,2,2,5,4
lycopersicum_pimpinellifolium,lycopersicum,chr7,35700000,35800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,35800000,35900000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,35900000,36000000,0,3,3,10,10
lycopersicum_pimpinellifolium,lycopersicum,chr7,36000000,36100000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,36100000,36200000,0,2,2,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr7,36200000,36300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,36300000,36400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,36400000,36500000,0,3,3,21,21
lycopersicum_pimpinellifolium,lycopersicum,chr7,36500000,36600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,36600000,36700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,36700000,36800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,36800000,36900000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,36900000,37000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,37000000,37100000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr7,37100000,37200000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,37200000,37300000,0,2,2,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr7,37300000,37400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,37400000,37500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,37500000,37600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,37600000,37700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,37700000,37800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,37800000,37900000,1,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,37900000,38000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,38000000,38100000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,38100000,38200000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr7,38200000,38300000,0,2,2,7,6
lycopersicum_pimpinellifolium,lycopersicum,chr7,38300000,38400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,38400000,38500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,38500000,38600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,38600000,38700000,0,1,1,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr7,38700000,38800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,38800000,38900000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,38900000,39000000,1,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,39000000,39100000,0,3,3,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr7,39100000,39200000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr7,39200000,39300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,39300000,39400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,39400000,39500000,0,2,2,12,11
lycopersicum_pimpinellifolium,lycopersicum,chr7,39500000,39600000,0,1,1,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr7,39600000,39700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,39700000,39800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,39800000,39900000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,39900000,40000000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr7,40000000,40100000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,40100000,40200000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,40200000,40300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,40300000,40400000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr7,40400000,40500000,0,1,1,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr7,40500000,40600000,0,3,3,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr7,40600000,40700000,0,4,4,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr7,40700000,40800000,1,3,3,4,3
lycopersicum_pimpinellifolium,lycopersicum,chr7,40800000,40900000,0,2,2,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr7,40900000,41000000,0,2,2,18,18
lycopersicum_pimpinellifolium,lycopersicum,chr7,41000000,41100000,0,3,3,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr7,41100000,41200000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,41200000,41300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,41300000,41400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,41400000,41500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,41500000,41600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,41600000,41700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,41700000,41800000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr7,41800000,41900000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr7,41900000,42000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,42000000,42100000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,42100000,42200000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,42200000,42300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,42300000,42400000,0,3,3,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr7,42400000,42500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,42500000,42600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,42600000,42700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,42700000,42800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,42800000,42900000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,42900000,43000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,43000000,43100000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,43100000,43200000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,43200000,43300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,43300000,43400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,43400000,43500000,0,2,2,8,6
lycopersicum_pimpinellifolium,lycopersicum,chr7,43500000,43600000,0,0,0,2,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,43600000,43700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,43700000,43800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,43800000,43900000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,43900000,44000000,0,5,5,15,14
lycopersicum_pimpinellifolium,lycopersicum,chr7,44000000,44100000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr7,44100000,44200000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr7,44200000,44300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,44300000,44400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,44400000,44500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,44500000,44600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,44600000,44700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,44700000,44800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,44800000,44900000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,44900000,45000000,1,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,45000000,45100000,1,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,45100000,45200000,0,4,4,23,22
lycopersicum_pimpinellifolium,lycopersicum,chr7,45200000,45300000,0,2,2,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr7,45300000,45400000,0,4,4,35,35
lycopersicum_pimpinellifolium,lycopersicum,chr7,45400000,45500000,1,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,45500000,45600000,0,1,1,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr7,45600000,45700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,45700000,45800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,45800000,45900000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,45900000,46000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,46000000,46100000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,46100000,46200000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,46200000,46300000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr7,46300000,46400000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr7,46400000,46500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,46500000,46600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,46600000,46700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,46700000,46800000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr7,46800000,46900000,1,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,46900000,47000000,0,3,3,30,20
lycopersicum_pimpinellifolium,lycopersicum,chr7,47000000,47100000,0,2,2,12,12
lycopersicum_pimpinellifolium,lycopersicum,chr7,47100000,47200000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr7,47200000,47300000,1,6,6,19,19
lycopersicum_pimpinellifolium,lycopersicum,chr7,47300000,47400000,0,3,3,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr7,47400000,47500000,0,4,4,23,22
lycopersicum_pimpinellifolium,lycopersicum,chr7,47500000,47600000,0,2,2,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr7,47600000,47700000,0,1,1,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr7,47700000,47800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,47800000,47900000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr7,47900000,48000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,48000000,48100000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,48100000,48200000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,48200000,48300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,48300000,48400000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr7,48400000,48500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,48500000,48600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,48600000,48700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,48700000,48800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,48800000,48900000,0,2,2,6,4
lycopersicum_pimpinellifolium,lycopersicum,chr7,48900000,49000000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr7,49000000,49100000,0,3,3,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr7,49100000,49200000,0,3,3,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr7,49200000,49300000,0,5,5,40,40
lycopersicum_pimpinellifolium,lycopersicum,chr7,49300000,49400000,0,1,1,5,4
lycopersicum_pimpinellifolium,lycopersicum,chr7,49400000,49500000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr7,49500000,49600000,0,2,2,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr7,49600000,49700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,49700000,49800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,49800000,49900000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr7,49900000,50000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,50000000,50100000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,50100000,50200000,0,3,3,10,10
lycopersicum_pimpinellifolium,lycopersicum,chr7,50200000,50300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,50300000,50400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,50400000,50500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,50500000,50600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,50600000,50700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,50700000,50800000,0,4,4,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr7,50800000,50900000,0,2,2,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr7,50900000,51000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,51000000,51100000,0,4,4,17,17
lycopersicum_pimpinellifolium,lycopersicum,chr7,51100000,51200000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,51200000,51300000,0,2,2,17,14
lycopersicum_pimpinellifolium,lycopersicum,chr7,51300000,51400000,0,5,5,26,25
lycopersicum_pimpinellifolium,lycopersicum,chr7,51400000,51500000,0,2,2,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr7,51500000,51600000,0,2,2,5,3
lycopersicum_pimpinellifolium,lycopersicum,chr7,51600000,51700000,0,3,3,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr7,51700000,51800000,0,3,3,49,49
lycopersicum_pimpinellifolium,lycopersicum,chr7,51800000,51900000,0,4,4,22,22
lycopersicum_pimpinellifolium,lycopersicum,chr7,51900000,52000000,0,2,2,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr7,52000000,52100000,0,7,7,28,28
lycopersicum_pimpinellifolium,lycopersicum,chr7,52100000,52200000,0,2,2,12,12
lycopersicum_pimpinellifolium,lycopersicum,chr7,52200000,52300000,0,2,2,11,8
lycopersicum_pimpinellifolium,lycopersicum,chr7,52300000,52400000,0,2,2,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr7,52400000,52500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,52500000,52600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,52600000,52700000,0,1,1,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr7,52700000,52800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,52800000,52900000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,52900000,53000000,0,2,2,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr7,53000000,53100000,0,3,3,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr7,53100000,53200000,0,2,2,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr7,53200000,53300000,0,2,2,24,24
lycopersicum_pimpinellifolium,lycopersicum,chr7,53300000,53400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,53400000,53500000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr7,53500000,53600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,53600000,53700000,0,3,3,25,25
lycopersicum_pimpinellifolium,lycopersicum,chr7,53700000,53800000,0,2,2,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr7,53800000,53900000,0,6,6,29,28
lycopersicum_pimpinellifolium,lycopersicum,chr7,53900000,54000000,0,9,9,31,24
lycopersicum_pimpinellifolium,lycopersicum,chr7,54000000,54100000,0,1,1,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr7,54100000,54200000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,54200000,54300000,0,4,4,22,22
lycopersicum_pimpinellifolium,lycopersicum,chr7,54300000,54400000,0,3,3,18,18
lycopersicum_pimpinellifolium,lycopersicum,chr7,54400000,54500000,0,3,3,19,19
lycopersicum_pimpinellifolium,lycopersicum,chr7,54500000,54600000,0,3,3,10,9
lycopersicum_pimpinellifolium,lycopersicum,chr7,54600000,54700000,0,3,3,26,24
lycopersicum_pimpinellifolium,lycopersicum,chr7,54700000,54800000,0,2,2,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr7,54800000,54900000,0,3,3,27,24
lycopersicum_pimpinellifolium,lycopersicum,chr7,54900000,55000000,1,5,5,17,15
lycopersicum_pimpinellifolium,lycopersicum,chr7,55000000,55100000,0,3,3,15,10
lycopersicum_pimpinellifolium,lycopersicum,chr7,55100000,55200000,0,5,5,38,36
lycopersicum_pimpinellifolium,lycopersicum,chr7,55200000,55300000,0,7,7,36,36
lycopersicum_pimpinellifolium,lycopersicum,chr7,55300000,55400000,0,10,10,44,39
lycopersicum_pimpinellifolium,lycopersicum,chr7,55400000,55500000,1,3,3,16,16
lycopersicum_pimpinellifolium,lycopersicum,chr7,55500000,55600000,0,5,5,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr7,55600000,55700000,0,4,4,28,28
lycopersicum_pimpinellifolium,lycopersicum,chr7,55700000,55800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,55800000,55900000,0,7,7,49,48
lycopersicum_pimpinellifolium,lycopersicum,chr7,55900000,56000000,0,7,7,35,30
lycopersicum_pimpinellifolium,lycopersicum,chr7,56000000,56100000,0,7,7,27,22
lycopersicum_pimpinellifolium,lycopersicum,chr7,56100000,56200000,0,8,8,42,36
lycopersicum_pimpinellifolium,lycopersicum,chr7,56200000,56300000,0,6,6,36,35
lycopersicum_pimpinellifolium,lycopersicum,chr7,56300000,56400000,1,11,11,28,28
lycopersicum_pimpinellifolium,lycopersicum,chr7,56400000,56500000,0,6,6,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr7,56500000,56600000,0,3,3,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr7,56600000,56700000,0,9,9,22,22
lycopersicum_pimpinellifolium,lycopersicum,chr7,56700000,56800000,0,5,5,28,23
lycopersicum_pimpinellifolium,lycopersicum,chr7,56800000,56900000,0,7,7,33,31
lycopersicum_pimpinellifolium,lycopersicum,chr7,56900000,57000000,0,4,4,13,13
lycopersicum_pimpinellifolium,lycopersicum,chr7,57000000,57100000,0,4,4,13,12
lycopersicum_pimpinellifolium,lycopersicum,chr7,57100000,57200000,0,5,5,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr7,57200000,57300000,0,2,2,11,10
lycopersicum_pimpinellifolium,lycopersicum,chr7,57300000,57400000,0,5,5,54,48
lycopersicum_pimpinellifolium,lycopersicum,chr7,57400000,57500000,0,10,10,35,35
lycopersicum_pimpinellifolium,lycopersicum,chr7,57500000,57600000,0,8,8,51,49
lycopersicum_pimpinellifolium,lycopersicum,chr7,57600000,57700000,0,6,6,49,48
lycopersicum_pimpinellifolium,lycopersicum,chr7,57700000,57800000,0,8,8,56,51
lycopersicum_pimpinellifolium,lycopersicum,chr7,57800000,57900000,0,9,9,36,35
lycopersicum_pimpinellifolium,lycopersicum,chr7,57900000,58000000,0,7,7,32,29
lycopersicum_pimpinellifolium,lycopersicum,chr7,58000000,58100000,0,7,7,33,33
lycopersicum_pimpinellifolium,lycopersicum,chr7,58100000,58200000,0,10,10,61,60
lycopersicum_pimpinellifolium,lycopersicum,chr7,58200000,58300000,0,14,14,60,59
lycopersicum_pimpinellifolium,lycopersicum,chr7,58300000,58400000,1,11,11,72,67
lycopersicum_pimpinellifolium,lycopersicum,chr7,58400000,58500000,2,7,7,26,24
lycopersicum_pimpinellifolium,lycopersicum,chr7,58500000,58600000,0,12,12,33,32
lycopersicum_pimpinellifolium,lycopersicum,chr7,58600000,58700000,0,3,3,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr7,58700000,58800000,0,6,6,33,33
lycopersicum_pimpinellifolium,lycopersicum,chr7,58800000,58900000,0,12,12,62,58
lycopersicum_pimpinellifolium,lycopersicum,chr7,58900000,59000000,0,11,11,38,32
lycopersicum_pimpinellifolium,lycopersicum,chr7,59000000,59100000,0,10,10,40,39
